dataFrom,date,review,rating,extracted_devresp,devresp_time,Positive Score,Negative Score,Neutral Score,Compound Score,nps_indiv,nps_category,clean_review,Topic_Number,Topic_Name,date_only,Topic,Unnamed: 1,key
googlePlay,NaT,I have merely tried to apply for your flexi loan on this app. But when i tried to applied like 9 times straight i have been instantly being asked to reapply over and over again. Very bad for user experience and does not live up to expectations till today,2,"Hi Jeffrey, this is not the experience we would like you to have and we would like to take a closer look at this to help resolve your issue. Could you drop us an email at help@gxs.com.sg with your contact info, device model and a screen recording of your issue so we can look into it? Thank you. 🙏😊",NaT,0.099,0.091,0.81,-0.1505,4,Detractor,"['flexi', 'loan', 'time', 'straight', 'reapply', 'user', 'experience', 'expectation', 'till', 'today']",0,App Responsiveness,NaT,App Responsiveness,9.0,Issues with loan application and approval process
googlePlay,NaT,Not so good im not citizent or pr but ipen saving account also can not,1,"Hi Ivy! We're sorry for this experience. Currently, all slots for our invitations for Savings Account have been filled. You can still register your interest via our GXS app. We will let you know once we are ready for you. To apply, you need to be at least 16 years old, have a residential address in Singapore, a valid Visa and SingPass account. 😊
",NaT,0.0,0.115,0.885,-0.2051,4,Detractor,"['citizent', 'account']",4,User Interface,NaT,User Interface,11.0,Difficulty in signing up
googlePlay,NaT,Cant even apply.. apps doesn't work,1,"Hi Slack Rider, we are sorry for this experience. We love to sort this out quickly for you. Kindly drop us an email at help@gxs.com.sg with your contact info, device model and a screen recording of your issue so we can look into it. Thank you.🙏😊",NaT,0.0,0.0,1.0,0.0,5,Detractor,"['cant', 'apps', 'work']",5,Credit card usage,NaT,Credit card usage,8.0,Unable to log in
googlePlay,NaT,"Download the app, and tried to apply. Got an error message, page cannot download and cannot login at all. Uninstall the app within 5 mins of trying. Don't bother. I got better choices elsewhere.",1,"Hi Andrei , we are sorry for this experience. We love to sort this out for you. Kindly drop us an email at help@gxs.com.sg with your contact info, device model and a screen recording of your issue so we can look into it. Thank you.",NaT,0.128,0.07,0.802,0.304,7,Passive,"['download', 'error', 'message', 'page', 'download', 'login', 'uninstall', 'min', 'bother', 'choice']",1,Money Growth (Interest Rates),NaT,Money Growth (Interest Rates),32.0,Others
googlePlay,NaT,What is the purpose of your app? Why would I use your app over DBS uob and ocbc? I don't see why you are better in any way?,1,"Hi Norman. Thanks for your feedback. At GXS, we are a digital bank on a mission to make banking better for Singapore's everyday consumers and small businesses. Currently we offer our Savings and FlexiLoan account. However, we are progressively rolling out new products and adding more features to our app to make your experience better.🙏💜🚀",NaT,0.113,0.0,0.887,0.533,8,Passive,"['purpose', 'ocbc']",8,Safety,NaT,Safety,3.0,Unclear purpose of app
googlePlay,NaT,First time checking out on dis and didnt know grab came with this and enhanced features was super accessible indeed within mins i was able.to withdraw e.loan even though e security was quite super securable which i liked.thank u for making things affordable and reachable for difficult times for mummies👌🙏🥰🌹,5,"Hi there Eliya! We are thrilled to know that you find our app easy to access and secure. 🤩 Our goal is to provide affordable and accessible financial solutions to our customers, especially during difficult times! 💜",NaT,0.305,0.032,0.663,0.9699,10,Promoter,"['time', 'didnt', 'grab', 'feature', 'super', 'min', 'withdraw', 'loan', 'security', 'super', 'thank', 'thing', 'time', 'mummy']",2,Customer Services,NaT,,,
googlePlay,NaT,The app homepage have no setting or other function for me to update or assign..,3,"Hi Rez. Thank you for your feedback. You can select the ‘Me’ option at the bottom right of your app and select ‘Edit Profile'. This will allow you to update your preferred name, email, mobile number and also your mailing address. We are continuously working on adding more features to our app to make your experience better. Have a great day!🙏💜
",NaT,0.0,0.136,0.864,-0.296,3,Detractor,"['homepage', 'function', 'update', 'assign']",5,Credit card usage,NaT,Credit card usage,9.0,Unable to log in
googlePlay,NaT,The app homepage have no setting or other function for me to update or assign..,3,"Hi Rez. Thank you for your feedback. You can select the ‘Me’ option at the bottom right of your app and select ‘Edit Profile'. This will allow you to update your preferred name, email, mobile number and also your mailing address. We are continuously working on adding more features to our app to make your experience better. Have a great day!🙏💜
",NaT,0.0,0.136,0.864,-0.296,3,Detractor,"['homepage', 'function', 'update', 'assign']",5,Credit card usage,NaT,Credit card usage,20.0,Poor app functionality
googlePlay,NaT,Easy to use. Hopefully can raise the deposit cap soon.,5,Hey there! Thank you for your 5 stars review. 💜 We’re glad to be part of your savings journey and can’t wait for the day when we can help you save more with us too! 🤩,NaT,0.412,0.0,0.588,0.6808,9,Promoter,"['raise', 'deposit']",8,Safety,NaT,Safety,8.0,Difficulty raising deposit cap
googlePlay,NaT,Easy and simple to use for transfer money. High interest rate.,5,Hey Bee Khim! Thank you for your positive and awesome feedback!🤩 We’re excited that you enjoyed our user-friendly app interface and its straightforward money transfer features. Great to also hear that you like our high deposit interest rate. We're always working hard to improve our product and services to meet expectations like yours!🙏💜,NaT,0.396,0.0,0.604,0.7096,9,Promoter,"['simple', 'transfer', 'money', 'interest', 'rate']",1,Money Growth (Interest Rates),NaT,Money Growth (Interest Rates),33.0,Others
googlePlay,NaT,"The deposit interest is very high, which is currently my most satisfactory",5,Hi Sze Hui! Thank you for your five stars review!🤩 We appreciate that you like our high deposit interest. We're always working hard to improve our product and services. Please keep your feedback coming. 🙏💜,NaT,0.367,0.0,0.633,0.6997,9,Promoter,"['deposit', 'interest', 'satisfactory']",3,Services & Products,NaT,Services & Products,9.0,High interest rates
googlePlay,NaT,Invitation fr Singtel. Trying my luck first and it was a very fast approval on a Sunday. Love the fact that we can take any amount fr our credit limit.,5,"Hi Reese Ismail! Thank you for your five stars review. 💜We are thrilled to know that you like our fast approval and flexible drawdown option for our FlexiLoan. We work hard to meet expectations like yours, and we’re happy to hear we hit the mark for you.🙏🤩",NaT,0.336,0.0,0.664,0.9213,10,Promoter,"['invitation', 'singtel', 'luck', 'fast', 'approval', 'sunday', 'love', 'fact', 'amount', 'credit', 'limit']",9,Customer trust,NaT,Customer trust,25.0,Others
googlePlay,NaT,Easy to use. Fast transfer.,5,"Thank you for your five stars review Hamzah! 🙏 We’re happy that you like our simple, easy-peasy user interface of our app and also our Fast transfer. Keep using our app. We value your feedback and have an awesome week ahead! 💜",NaT,0.42,0.0,0.58,0.4404,7,Passive,"['fast', 'transfer']",0,App Responsiveness,NaT,App Responsiveness,23.0,Others
googlePlay,NaT,Good to have the UI updated. Only issue now is the 5k max deposit.,4,"Thank you for your kind words, Thomas!. As part of our banking license conditions, we have to adhere to a deposit cap of S$50 million in the early phases of our operations. As such, we have a deposit limit to give more customers access to our simple and seamless savings experience. We'll let you know once the cap is lifted!",NaT,0.182,0.0,0.818,0.4404,7,Passive,"['issue', 'deposit']",9,Customer trust,NaT,Customer trust,12.0,Issues with Flexiloan
googlePlay,NaT,After few day on decided whether to download the app I decided to went on But the said thing is once I'm try to log in the account 😭 but couldn't log on and it said to rest ask to go back to the front page.,1,"Hi there! This is not the experience we want you to have. Please drop us an email with your name, contact info and a screen recording of what you experienced when you tried to login to help@gxs.com.sg so that our team can look into this. Thank you!",NaT,0.0,0.081,0.919,-0.631,2,Detractor,"['download', 'thing', 'account', 'rest', 'front', 'page']",3,Services & Products,NaT,,,
googlePlay,NaT,Gxs Flexiloan doesn't work even though I meet the eligible criteria..,5,"Hey there, I'm sorry to hear that! :( Just to let you know, GXS FlexiLoan applications have to go through an evaluation process that meets our internal requirements. We're really sorry if we are unable to provide you with a FlexiLoan account at this time.",NaT,0.0,0.0,1.0,0.0,5,Detractor,"['flexiloan', 'work', 'meet', 'criterion']",9,Customer trust,NaT,Customer trust,11.0,Issues with Flexiloan
googlePlay,NaT,"Insecure app beware folks. I applied using my singpass and instead of reviewing my own details, I saw someone's details on my screen instead, race, name, DOB, employer name on next step etc. I was shocked! Took a screenshot Incase anyone wanna verify with me.",1,"Hi Mel, we would like to look into this matter. Please drop us an email with your name, contact details, and also the screenshot that you have described above to help@gxs.com.sg so that we can review it. Thank you!",NaT,0.0,0.111,0.889,-0.6588,1,Detractor,"['insecure', 'beware', 'folk', 'singpass', 'detail', 'someone', 'detail', 'screen', 'race', 'name', 'employer', 'name', 'step', 'screenshot', 'incase', 'anyone', 'verify']",5,Credit card usage,NaT,Credit card usage,18.0,Lack of security
googlePlay,NaT,"Insecure app beware folks. I applied using my singpass and instead of reviewing my own details, I saw someone's details on my screen instead, race, name, DOB, employer name on next step etc. I was shocked! Took a screenshot Incase anyone wanna verify with me.",1,"Hi Mel, we would like to look into this matter. Please drop us an email with your name, contact details, and also the screenshot that you have described above to help@gxs.com.sg so that we can review it. Thank you!",NaT,0.0,0.111,0.889,-0.6588,1,Detractor,"['insecure', 'beware', 'folk', 'singpass', 'detail', 'someone', 'detail', 'screen', 'race', 'name', 'employer', 'name', 'step', 'screenshot', 'incase', 'anyone', 'verify']",5,Credit card usage,NaT,Credit card usage,23.0,Insecure app
googlePlay,NaT,"[Update 2023-05-01] issue of display overlay causing screen unresponsiveness has been resolved! [Update 2023-01-25] Thanks to user E L's review, i rem tt my phone has display overlay add-on n this seems to be causing the issue. I tried app on my phone's 2ndary display (dual screen phone) n am able to use app Original review - screen is unresponsive regardless whether launched from GXS app or from Grab app",4,"Glad to hear that everything has worked out fine, Wen Wei. Should you have any questions or need clarification, you can find us via in-app live chat or drop us a call at our hotline at 3105 2055. Cheers!",NaT,0.116,0.0,0.884,0.7712,9,Promoter,"['update', 'issue', 'display', 'overlay', 'screen', 'unresponsiveness', 'update', 'user', 'review', 'phone', 'display', 'overlay', 'issue', 'phone', 'display', 'screen', 'phone', 'review', 'screen', 'grab']",7,Competition,NaT,Competition,21.0,Display overlay issues
googlePlay,NaT,Whats with the Loan Thingy ???,1,"Hi there TheGhost 2106! This is not the experience we would like you to have with our GXS FlexiLoan. Allow us the opportunity to make things better for you. Please drop us an email with your name, email address and share with us on how we can help you to help@gxs.com.sg. Thank you!",NaT,0.0,0.0,1.0,0.0,5,Detractor,"['loan', 'thingy']",0,App Responsiveness,NaT,App Responsiveness,10.0,Issues with loan application and approval process
googlePlay,NaT,Lousy. High interest rate. Not advertise as stated in the media. Scam.,1,"Sorry that you felt this way about the GXS FlexiLoan, Adrian. We would like to share that the interest rate is offered based on individual's profile. Should you have any questions, do drop us a call at our 24/7 hotline at 3105 2055. Thank you!",NaT,0.156,0.375,0.469,-0.6369,1,Detractor,"['lousy', 'interest', 'rate', 'advertise', 'medium', 'scam']",1,Money Growth (Interest Rates),NaT,Money Growth (Interest Rates),5.0,Low interest rate
googlePlay,NaT,Lousy. High interest rate. Not advertise as stated in the media. Scam.,1,"Sorry that you felt this way about the GXS FlexiLoan, Adrian. We would like to share that the interest rate is offered based on individual's profile. Should you have any questions, do drop us a call at our 24/7 hotline at 3105 2055. Thank you!",NaT,0.156,0.375,0.469,-0.6369,1,Detractor,"['lousy', 'interest', 'rate', 'advertise', 'medium', 'scam']",1,Money Growth (Interest Rates),NaT,Money Growth (Interest Rates),22.0,High fees
googlePlay,NaT,Lousy. High interest rate. Not advertise as stated in the media. Scam.,1,"Sorry that you felt this way about the GXS FlexiLoan, Adrian. We would like to share that the interest rate is offered based on individual's profile. Should you have any questions, do drop us a call at our 24/7 hotline at 3105 2055. Thank you!",NaT,0.156,0.375,0.469,-0.6369,1,Detractor,"['lousy', 'interest', 'rate', 'advertise', 'medium', 'scam']",1,Money Growth (Interest Rates),NaT,Money Growth (Interest Rates),23.0,Misleading advertising
googlePlay,NaT,Not able to sign up the loan portion using singpass. It keep showing logging in for the past 10 minutes,2,"Hi CY, this is not the experience we would like you to have. Please drop us an email with your name, email address, and a screen recording of what you experienced when you tried to sign up to help@gxs.com.sg so that we can look into this. Thank you!",NaT,0.0,0.0,1.0,0.0,5,Detractor,"['sign', 'loan', 'portion', 'singpass', 'past', 'minute']",7,Competition,NaT,Competition,20.0,Loan application issues
googlePlay,NaT,Not able to sign up the loan portion using singpass. It keep showing logging in for the past 10 minutes,2,"Hi CY, this is not the experience we would like you to have. Please drop us an email with your name, email address, and a screen recording of what you experienced when you tried to sign up to help@gxs.com.sg so that we can look into this. Thank you!",NaT,0.0,0.0,1.0,0.0,5,Detractor,"['sign', 'loan', 'portion', 'singpass', 'past', 'minute']",7,Competition,NaT,Competition,29.0,Sign up issues
googlePlay,NaT,Overall is a good app? Just that why maximum cash is 5k? Make it 20k with higher interest rate,3,"Thank you for your kind words, Charlotte! As part of our banking license conditions, we have to adhere to a deposit cap of S$50 million in the early phases of our operations. As such, we have a deposit limit to give more customers access to our simple and seamless savings experience. We'll let you know once the cap is lifted!",NaT,0.269,0.0,0.731,0.7399,9,Promoter,"['maximum', 'cash', 'interest', 'rate']",1,Money Growth (Interest Rates),NaT,Money Growth (Interest Rates),14.0,High minimum balance requirement
googlePlay,NaT,"Once login, it just hang there and when try to use it in grab app it just say that my phone unable to use this app",1,"Hi Jerrold, sorry to see this happen and we would like to take a closer look. Could you drop us an email at help@gxs.com.sg with your contact info, device model and a screen recording of your issue so we can look into it?",NaT,0.0,0.0,1.0,0.0,5,Detractor,"['login', 'hang', 'grab', 'phone']",9,Customer trust,NaT,Customer trust,7.0,Crashing freezing
googlePlay,NaT,Can't login now. Makes me feel like being SCAMMED,1,"Hi TzeEe, this is not the experience we would like you to have, and we would like to take a closer look at this. Could you drop us an email at help@gxs.com.sg with your contact info, device model and a screen recording of your issue so we can look into it?",NaT,0.238,0.0,0.762,0.3612,7,Passive,"['login', 'feel']",6,Login & Account Setup,NaT,Login & Account Setup,2.0,Difficulty logging in
googlePlay,NaT,Can't even click log in on galaxy s23 ultra,2,"Hi Hafiz, this is not the experience we would like you to have, and we would like to take a closer look at this. Could you drop us an email at help@gxs.com.sg with your contact info, device model and a screen recording of your issue so we can look into it?",NaT,0.0,0.0,1.0,0.0,5,Detractor,"['click', 'galaxy']",4,User Interface,NaT,User Interface,12.0,Compatibility issues
googlePlay,NaT,"Disappointing app experience, awful faux friendly service. I was invited to join via Grab. After multiple painful attempts to sign up (and v lacklustre UI/UX), I was told that there's been an error, and finally received a vague email stating that I am ineligible, without offering any reason why. After multiple emails, customer service still failed to explain why I am not eligible, while signing off as my 'GXS buddy' everytime. I don't need a buddy from you. I just need you to do your job.",1,"Thank you for sharing your thoughts with us, Chloe. We have taken your feedback about our application experience and shared it with the team for further improvement. Have a great week ahead.",NaT,0.054,0.165,0.781,-0.8779,0,Detractor,"['experience', 'awful', 'faux', 'service', 'join', 'grab', 'multiple', 'painful', 'attempt', 'sign', 'lacklustre', 'told', 'error', 'vague', 'email', 'offering', 'reason', 'multiple', 'email', 'customer', 'service', 'explain', 'signing', 'buddy', 'everytime', 'need', 'buddy', 'need']",6,Login & Account Setup,NaT,Login & Account Setup,7.0,Poor customer support
googlePlay,NaT,"Over all good,but some interface cover on mobile phone.Thank.",5,"Thank you for sharing your thoughts with us. We would like to share that customers need to disable all overlay apps before using the app as part of our security feature. Should you have any questions or need any help, do reach out to us via live chat in-app or our 24/7 hotline at 3105 2055. Thank you!",NaT,0.0,0.0,1.0,0.0,5,Detractor,"['interface', 'cover', 'mobile', 'phone', 'thank']",8,Safety,NaT,Safety,7.0,Poor interface design on mobile
googlePlay,NaT,"Doesn't work on my phone, cannot click and cannot scroll anything. Only works if I open it as a mini pop-up app. Had to create an account via someone else's phone. Please fix!",1,"Hi Jolie, this is not the experience we want you to have. Can you write to us at help@gxs.com.sg? Kindly include a description of the issue you are facing, with your contact details, mobile device model, and also a screen recording of the above issue so that we can look into this matter for you. 🙏",NaT,0.131,0.0,0.869,0.5707,8,Passive,"['work', 'phone', 'click', 'scroll', 'anything', 'work', 'mini', 'create', 'account', 'someone', 'phone', 'please']",5,Credit card usage,NaT,Credit card usage,10.0,Unable to log in
googlePlay,NaT,"Doesn't work on my phone, cannot click and cannot scroll anything. Only works if I open it as a mini pop-up app. Had to create an account via someone else's phone. Please fix!",1,"Hi Jolie, this is not the experience we want you to have. Can you write to us at help@gxs.com.sg? Kindly include a description of the issue you are facing, with your contact details, mobile device model, and also a screen recording of the above issue so that we can look into this matter for you. 🙏",NaT,0.131,0.0,0.869,0.5707,8,Passive,"['work', 'phone', 'click', 'scroll', 'anything', 'work', 'mini', 'create', 'account', 'someone', 'phone', 'please']",5,Credit card usage,NaT,Credit card usage,24.0,Doesn t work on phone
googlePlay,NaT,Smooth app with fast onboarding. Im unable to add fund to pocket with decimals due to numeric keypad.,5,"Thanks for your five star review, Joel. We’re happy that you love our app! Meanwhile, we'd like to look into the issue you encountered when adding funds into your Saving Pockets. Could you drop us an email at help@gxs.com.sg with your contact info, device model and a screen recording of your issue so that we can look into it? 🙏💜",NaT,0.0,0.0,1.0,0.0,5,Detractor,"['smooth', 'fast', 'fund', 'pocket', 'decimal', 'keypad']",9,Customer trust,NaT,Customer trust,36.0,Others
googlePlay,NaT,Its a simple bank app to help you save and transfer your daily needs. Just dont split screen or use another app when using it.,5,"Thank you for sharing your thoughts with us, Alifuddin. We would like to share that customers need to disable all overlay apps before using the app as part of our security feature. Should you have any questions or need any help, do reach out to us via live chat in-app or our 24/7 hotline at 3105 2055. Thank you!🙌",NaT,0.204,0.0,0.796,0.7096,9,Promoter,"['simple', 'bank', 'help', 'transfer', 'need', 'dont', 'split', 'screen']",2,Customer Services,NaT,Customer Services,31.0,Digital savings bank account issues
googlePlay,NaT,"forces you to use singpass to register, is slow when browsing the FAQs, and the login doesn't allow singpass-based password login, when the registration does??? maximum frustration",1,"Thanks for sharing with us your thoughts. We’ve just launched, so we’re working on improving our products and services. Stay tuned as we build more features along the way. Should you have any questions next time, feel free to reach out to us via our in-app live chat or give us a ring at our hotline available 24/7 at 3105 2055. Thank you!",NaT,0.0,0.175,0.825,-0.6492,1,Detractor,"['force', 'singpass', 'register', 'browsing', 'faq', 'login', 'singpass', 'password', 'login', 'registration', 'maximum', 'frustration']",5,Credit card usage,NaT,Credit card usage,11.0,Unable to log in
googlePlay,NaT,"forces you to use singpass to register, is slow when browsing the FAQs, and the login doesn't allow singpass-based password login, when the registration does??? maximum frustration",1,"Thanks for sharing with us your thoughts. We’ve just launched, so we’re working on improving our products and services. Stay tuned as we build more features along the way. Should you have any questions next time, feel free to reach out to us via our in-app live chat or give us a ring at our hotline available 24/7 at 3105 2055. Thank you!",NaT,0.0,0.175,0.825,-0.6492,1,Detractor,"['force', 'singpass', 'register', 'browsing', 'faq', 'login', 'singpass', 'password', 'login', 'registration', 'maximum', 'frustration']",5,Credit card usage,NaT,Credit card usage,25.0,Slow registration process with SingPass
googlePlay,NaT,Kudos to GXS for responding promptly to the error that I experienced accessing the pockets. The latest update resolved the problem. Thank you!,5,"Thank you very much for your kind words, Wee Kek! Should you have any issues next time, do reach out to us via email at help@gxs.com.sg or our 24/7 support hotline at 3105 2055, and we would be more than happy to assist. Cheers! 💜🙌",NaT,0.25,0.173,0.577,0.3382,7,Passive,"['kudos', 'error', 'pocket', 'update', 'problem', 'thank']",4,User Interface,NaT,User Interface,16.0,Delayed response
googlePlay,NaT,App auto exit after I clicked pocket account icon to see the details of each pocket account. Happened on from yesterday. Issue resolved after app update on 8 Feb. Thank you for the swift response.,5,"Hi Ben, glad to hear that the issue has been resolved. Should you have any issues next time, do reach out to us via email at help@gxs.com.sg or our 24/7 support hotline at 3105 2055. Cheers!",NaT,0.158,0.0,0.842,0.6124,8,Passive,"['auto', 'exit', 'pocket', 'account', 'icon', 'detail', 'pocket', 'account', 'yesterday', 'issue', 'update', 'thank', 'swift', 'response']",7,Competition,NaT,Competition,10.0,Difficulty logging in
googlePlay,NaT,App auto exit after I clicked pocket account icon to see the details of each pocket account. Happened on from yesterday. Issue resolved after app update on 8 Feb. Thank you for the swift response.,5,"Hi Ben, glad to hear that the issue has been resolved. Should you have any issues next time, do reach out to us via email at help@gxs.com.sg or our 24/7 support hotline at 3105 2055. Cheers!",NaT,0.158,0.0,0.842,0.6124,8,Passive,"['auto', 'exit', 'pocket', 'account', 'icon', 'detail', 'pocket', 'account', 'yesterday', 'issue', 'update', 'thank', 'swift', 'response']",7,Competition,NaT,Competition,23.0,Pocket account issues
googlePlay,NaT,Cannot tap on Join The Revolution or anything,1,"Hey Nathanael, we are sorry to hear about your experience. We would love to resolve this issue for you. Please share with us more details, such as your a) Device Model and b) OS Version for our further checking. You can either drop us an email at help@gxs.com.sg or ring us up at our hotline available 24/7 at 3105 2055. 🙏😊",NaT,0.0,0.212,0.788,-0.2235,4,Detractor,"['join', 'revolution', 'anything']",1,Money Growth (Interest Rates),NaT,Money Growth (Interest Rates),9.0,Buggy app
googlePlay,NaT,The links after downloading the app are unclickable to even register. Looks more like a wireframe on a Marvel platform. Lol What a great UX that GXS promises in their marketing but unable to deliver. I wonder what happens if you cannot click in future to transfer your money? I have serious doubts about how legit they are about Fintech with such a haphazard launch.,1,"Hey Jason, are you using any dual-screen function on your mobile device? Any overlay function over the GXS app will make it non-responsive due to security measures. If the issue still persists, do drop us an email at help@gxs.com.sg with your contact details, mobile device and a screen recording so that we can look into this. Thank you!",NaT,0.139,0.059,0.802,0.5854,8,Passive,"['link', 'register', 'look', 'wireframe', 'marvel', 'platform', 'promise', 'marketing', 'deliver', 'wonder', 'click', 'future', 'transfer', 'money', 'doubt', 'legit', 'fintech', 'haphazard', 'launch']",1,Money Growth (Interest Rates),NaT,Money Growth (Interest Rates),10.0,Buggy app
googlePlay,NaT,"Like this app over Trust and others. Concept similar to Timo bank in VN which I used before when I was living there. 5k account limit is shocking to me since these days where got people only save 5k. Hope for an update on this asap as well as debit card. Otherwise, interface is clean, easy to use, easy to sign up, good interest rate. For now, gxs looks promising to be my permanent savings bank. Others will just serve as my Spent account or salary credit account.",5,"Thank you so much for your kind words, Adrian!💜 Oh believe us, we want to help you achieve your goals faster too. We’ve just launched, so we’re working on improving our products, services, and increasing the limit. Rest assured that you’ll be notified once we increase the deposit cap. Thank you! 🙌",NaT,0.303,0.024,0.673,0.9818,10,Promoter,"['trust', 'concept', 'timo', 'bank', 'living', 'account', 'limit', 'day', 'hope', 'update', 'asap', 'debit', 'card', 'interface', 'clean', 'sign', 'interest', 'rate', 'look', 'promising', 'permanent', 'bank', 'serve', 'spent', 'account', 'salary', 'credit', 'account']",8,Safety,NaT,Safety,27.0,Others
googlePlay,NaT,"Easy to set up and smooth sign in + attractive interest rate, it would be great if the saving caps could be higher than $5000 :)",5,"We hear you, Hiok! Oh believe us, we want to help you achieve your goals faster too. We’ve just launched, so we’re working on improving our products, services, and increasing the limit. Rest assured that you’ll be notified once we increase the deposit cap. Thank you!",NaT,0.431,0.0,0.569,0.9423,10,Promoter,"['smooth', 'sign', 'interest', 'rate', 'cap']",1,Money Growth (Interest Rates),NaT,Money Growth (Interest Rates),17.0,Confusing user interface
googlePlay,NaT,"Easy to set up and smooth sign in + attractive interest rate, it would be great if the saving caps could be higher than $5000 :)",5,"We hear you, Hiok! Oh believe us, we want to help you achieve your goals faster too. We’ve just launched, so we’re working on improving our products, services, and increasing the limit. Rest assured that you’ll be notified once we increase the deposit cap. Thank you!",NaT,0.431,0.0,0.569,0.9423,10,Promoter,"['smooth', 'sign', 'interest', 'rate', 'cap']",1,Money Growth (Interest Rates),NaT,Money Growth (Interest Rates),25.0,Difficulties in logging in
googlePlay,NaT,"One of the worst app I ever installed. Such a proclaimed digital bank yet can't even get the app to work properly. Since day one till now after sign up, the app never works, keep stating slip-space. If you can't get the app work properly, then don't launch it. How to trust and put our money in such an app if it doesn't even work properly. Trust app is so much better.",1,"Hi Edmund, this is not the experience we want you to have. Would you be able to drop us an email at help@gxs.com.sg describing the above issue with your contact details, mobile device model and also a screen recording of the above issue so that we can look into this matter? Thank you!",NaT,0.119,0.05,0.831,0.6887,9,Promoter,"['digital', 'bank', 'work', 'till', 'sign', 'work', 'slip', 'space', 'work', 'launch', 'trust', 'money', 'work', 'trust']",8,Safety,NaT,Safety,23.0,Others
googlePlay,NaT,"The app works great, simple yet effective enough to encourage savings via ""pockets"" so that users do not unknowingly overspent using the main account and that explain the lower interest as compared to funds kept inside the ""pockets"". Although its good to start small, i do hope the bank can increase the saving caps to encourage even more savings.Security wise while i think is on par with industry standard but there are still room to enhance it further as scammers are getting smarter everyday.",5,Hi there! We are happy that you like our app and Saving Pockets feature!🤩 We strive to give our customers the best app experience and attractive interest rates. Thanks for sharing your thoughts.💜,NaT,0.233,0.016,0.751,0.952,10,Promoter,"['work', 'simple', 'encourage', 'pocket', 'user', 'overspent', 'account', 'explain', 'interest', 'fund', 'kept', 'pocket', 'start', 'hope', 'bank', 'increase', 'cap', 'encourage', 'security', 'wise', 'think', 'industry', 'standard', 'room', 'enhance', 'scammer', 'smarter', 'everyday']",6,Login & Account Setup,NaT,Login & Account Setup,20.0,Others
googlePlay,NaT,"The overall design of the app is great, but the CNY banner looks so out of place in the latest version",3,"Hey Bob, thanks for sharing your thoughts about our CNY banner. We have taken note of your feedback and will take this into account for future festive-themed updates to ensure that all design elements fit in with the overall look and feel of the app. 🙏",NaT,0.113,0.0,0.887,0.3716,7,Passive,"['design', 'banner', 'look', 'place', 'version']",1,Money Growth (Interest Rates),NaT,Money Growth (Interest Rates),13.0,Lack of features
googlePlay,NaT,"The overall design of the app is great, but the CNY banner looks so out of place in the latest version",3,"Hey Bob, thanks for sharing your thoughts about our CNY banner. We have taken note of your feedback and will take this into account for future festive-themed updates to ensure that all design elements fit in with the overall look and feel of the app. 🙏",NaT,0.113,0.0,0.887,0.3716,7,Passive,"['design', 'banner', 'look', 'place', 'version']",1,Money Growth (Interest Rates),NaT,Money Growth (Interest Rates),18.0,Confusing user interface
googlePlay,NaT,"The screen cannot respond entirely.. After going through the screen login, the app completely doesn't respond touch. Very buggy.",2,"Hi Gary, kindly check that you are on our latest GXS app version 1.7.1 for Android. If the issue still persists, please reach us via our 24/7 hotline at 3105 2055. Alternatively, you can email us at help@gxs.com.sg so that we can look into this further. We’re working hard on improving our app experience. Thank you for your feedback. 🙏",NaT,0.0,0.0,1.0,0.0,5,Detractor,"['screen', 'respond', 'screen', 'login', 'respond', 'touch', 'buggy']",6,Login & Account Setup,NaT,Login & Account Setup,10.0,Buggy app
googlePlay,NaT,"The screen cannot respond entirely.. After going through the screen login, the app completely doesn't respond touch. Very buggy.",2,"Hi Gary, kindly check that you are on our latest GXS app version 1.7.1 for Android. If the issue still persists, please reach us via our 24/7 hotline at 3105 2055. Alternatively, you can email us at help@gxs.com.sg so that we can look into this further. We’re working hard on improving our app experience. Thank you for your feedback. 🙏",NaT,0.0,0.0,1.0,0.0,5,Detractor,"['screen', 'respond', 'screen', 'login', 'respond', 'touch', 'buggy']",6,Login & Account Setup,NaT,Login & Account Setup,17.0,Inability to use the app on certain devices
googlePlay,NaT,"Looking at past review and after installing the app, I must say the effort to launch progressively paid off instead of rushing into it. Was kind of concern if this is going to take off but I guess the objective is to ensure a safe bankng experience rather than rushing to grab the market. No observable bug and smooth sign in process.",5,"Hey Kevin! Thank you very much for your 5 stars review! We are happy that you like our awesome app! 🤩 And yes, we're inviting customers progressively to make sure that everything is well built for the best experience possible. Glad to hear that you enjoy our smooth signup process as well. Please keep using our app. 💜",NaT,0.105,0.041,0.854,0.6652,9,Promoter,"['past', 'review', 'effort', 'launch', 'paid', 'kind', 'concern', 'guess', 'objective', 'bankng', 'experience', 'grab', 'market', 'smooth', 'sign', 'process']",4,User Interface,NaT,User Interface,17.0,Confusing user interface
googlePlay,NaT,"Screen loaded but when no response when I press ""I have an account""",2,"Hi M Fenlin, thanks for sharing with us your feedback. Would you be able to contact our 24/7 hotline at 3105 2055 or email us at help@gxs.com.sg so that we can look into this and make things right? We are working hard to improve our app and appreciate you giving us an opportunity to make your experience better. 🙏😊",NaT,0.0,0.189,0.811,-0.4215,3,Detractor,"['screen', 'response', 'press', 'account']",4,User Interface,NaT,User Interface,3.0,Poor login functionality
